Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
201522F504062,1,19,0,5,0,0,0,0,0,0,1,1,1,1,42,7,1598,2,1,-1,-1,-1
201522F504073,1,9,0,9,0,8,0,0,0,0,4,1,6,2,30,6,1388,1,7,-1,1,-1
201522F504073,2,9,0,5,0,4,0,0,0,0,1,1,6,2,51,8,1598,1,8,-1,3,-1
201522F504090,1,9,0,13,0,0,1,0,1,4,1,1,6,1,40,7,-1,-1,-1,-1,3,-1
201522F504090,2,9,0,18,0,0,0,0,0,0,3,1,6,2,57,9,1997,2,13,-1,1,-1
201522F504092,1,9,0,9,0,6,0,0,0,0,1,1,6,2,43,7,1598,1,7,-1,1,-1
201522F504092,2,9,0,18,0,8,0,0,0,0,1,1,6,2,17,4,1900,2,15,-1,-1,-1
201522F504100,1,3,0,18,0,0,0,0,0,0,1,1,6,1,17,4,124,1,4,-1,3,-1
201522F504100,2,9,0,4,0,0,0,0,0,0,2,1,6,1,19,4,1242,1,8,-1,3,-1
201522F504103,1,9,0,18,0,0,1,0,2,10,4,1,6,2,29,6,1781,1,17,-1,1,-1
201522F504106,1,19,0,18,0,0,0,0,0,0,1,1,1,1,59,9,-1,-1,-1,-1,1,-1
201522F504106,2,19,0,4,0,0,0,0,0,0,2,1,1,1,29,6,10837,2,2,-1,2,-1
201522F504107,1,21,1,16,0,0,3,0,0,0,3,1,1,1,63,9,12902,2,2,-1,3,-1
201522F504107,2,21,1,17,0,0,0,0,0,0,3,1,1,1,61,9,12419,2,1,-1,1,-1
201522F504111,1,9,0,16,0,0,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,2,-1
201522F504111,2,3,0,17,0,0,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,-1,-1
201522F504113,1,9,0,18,0,1,1,0,0,0,1,1,1,1,54,8,1560,2,5,-1,1,-1
201522F504117,1,2,0,7,0,5,0,0,0,0,1,1,6,1,19,4,49,1,-1,-1,-1,-1
201522F504117,2,9,0,4,0,1,0,0,0,0,3,1,6,2,38,7,1360,1,10,-1,1,-1
201522F504119,1,9,0,18,0,0,5,0,1,10,1,1,6,2,35,6,1299,1,16,-1,1,-1
201522F504132,1,9,0,9,0,5,0,0,0,0,4,1,6,2,52,8,1149,1,10,-1,1,-1
201522F504132,2,9,0,18,0,8,1,0,0,0,1,1,1,1,34,6,1598,2,1,-1,-1,-1
201522F504140,1,3,0,4,0,0,1,0,0,0,3,1,6,1,32,6,124,1,8,-1,3,-1
201522F504148,1,9,0,18,0,0,0,12,0,0,1,1,6,2,23,5,1390,1,3,-1,1,-1
201522F504155,1,1,0,18,0,8,0,0,0,0,2,1,2,1,68,10,-1,-1,-1,-1,3,-1
201522F504155,2,9,0,9,0,6,0,0,0,0,1,1,2,2,42,7,1197,1,-1,-1,3,-1
201522F504159,1,9,0,18,0,2,0,0,0,0,1,1,1,2,46,8,1390,1,16,-1,3,-1
201522F504164,1,9,0,16,0,1,0,0,0,0,3,1,6,2,78,11,1590,1,11,-1,1,-1
201522F504178,1,3,0,16,0,0,1,0,1,10,1,1,6,1,24,5,124,1,1,-1,2,-1
201522F504178,2,9,0,17,0,0,0,0,0,0,0,1,6,2,40,7,1598,2,2,-1,1,-1
201522F504185,1,9,0,18,0,1,0,0,0,0,1,1,1,1,21,5,1390,1,8,-1,3,-1
201522F504185,2,19,0,4,0,1,0,0,0,0,2,1,1,1,22,5,2198,2,1,-1,-1,-1
201522F504198,1,9,0,16,0,0,0,0,0,0,1,1,2,1,18,4,2495,2,18,-1,3,-1
201522F504198,2,19,0,4,0,0,0,0,0,0,1,1,2,1,55,8,1995,2,5,-1,3,-1
201522F504209,1,9,0,18,0,6,0,0,3,10,1,1,2,1,32,6,1796,1,18,-1,1,-1
201522F504211,1,9,0,5,0,4,0,0,0,0,3,1,2,1,64,9,3199,1,12,-1,-1,-1
201522F504211,2,1,0,18,0,8,0,0,0,0,1,1,2,1,58,9,-1,-1,-1,-1,-1,-1
201522F504229,1,9,0,17,0,0,0,0,0,0,1,1,6,1,49,8,-1,-1,-1,-1,-1,-1
201522F504229,2,9,0,16,0,0,0,0,0,0,1,1,6,2,38,7,1598,1,7,-1,1,-1
201522F504231,1,9,0,12,0,0,1,0,1,0,1,1,6,2,37,7,1360,1,13,-1,1,-1
201522F504231,2,9,0,18,0,0,0,0,0,0,2,1,6,2,52,8,1388,1,13,-1,1,-1
201522F504231,3,9,0,18,0,0,0,0,0,0,2,1,6,1,48,8,1997,2,2,-1,1,-1
201522F504242,1,9,0,17,0,0,1,0,1,10,1,1,6,2,26,6,1299,1,14,-1,3,-1
201522G500086,1,9,0,18,0,8,0,0,0,0,3,1,2,2,40,7,-1,-1,-1,-1,1,-1
201522G500086,2,9,0,18,0,8,0,0,0,0,1,1,6,1,61,9,1998,2,7,-1,1,-1
201522G500117,1,9,0,18,0,4,0,0,0,0,1,1,2,1,43,7,996,1,2,-1,1,-1
201522G500117,2,1,0,9,0,8,0,0,0,0,2,1,2,1,50,8,-1,-1,-1,-1,1,-1
201522G500121,1,9,0,17,0,0,5,0,8,4,4,1,6,1,19,4,-1,-1,-1,-1,-1,-1
201522G500163,1,9,0,18,0,0,0,0,0,0,3,1,6,2,52,8,1560,2,1,-1,1,-1
201522G500169,1,9,0,18,0,2,0,0,0,0,1,1,2,1,71,10,2987,2,3,-1,1,-1
201522G500192,1,9,0,4,0,0,0,0,0,0,2,1,6,1,64,9,1598,1,15,-1,1,-1
201522G500192,2,9,0,18,0,0,0,0,0,0,1,1,6,2,21,5,998,1,14,-1,1,-1
201522G500192,3,9,0,18,0,0,0,0,0,0,1,1,6,2,32,6,1995,2,2,-1,2,-1
201522G500203,1,9,0,7,0,3,0,0,0,0,1,1,1,1,25,5,1248,2,4,-1,-1,-1
201522G500217,1,9,0,14,0,1,0,0,0,0,1,1,6,1,58,9,1686,2,12,-1,1,-1
201522G500217,2,9,0,16,0,3,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,2,-1
201522G500255,1,9,0,9,0,5,0,0,0,0,1,1,6,2,32,6,-1,-1,-1,-1,1,-1
201522G500255,2,5,0,18,0,8,0,0,0,0,3,1,6,2,31,6,883,1,1,-1,1,-1
201522G500263,1,9,0,18,0,0,0,0,2,0,1,1,6,1,85,11,-1,-1,-1,-1,3,-1
201522G500263,2,9,0,18,0,0,0,0,0,0,3,1,2,1,45,7,1995,2,2,-1,1,-1
201522G500270,1,9,0,1,0,2,0,0,0,0,2,1,1,2,61,9,1199,1,13,-1,1,-1
201522G500272,1,9,0,9,0,6,0,0,0,0,3,1,2,2,28,6,1398,2,12,-1,1,-1
201522G500272,2,1,0,18,0,8,0,0,0,0,1,1,2,1,37,7,-1,-1,-1,-1,1,-1
201522G500291,1,11,0,4,0,0,0,0,0,0,1,1,1,1,45,7,4250,2,10,-1,1,-1
201522G500304,1,9,0,18,0,0,0,0,1,0,1,1,2,1,56,9,-1,-1,-1,-1,1,-1
201522G500304,2,9,0,18,0,0,5,0,1,0,1,1,2,2,46,8,998,1,1,-1,1,-1
201522G500304,3,19,0,18,0,0,0,0,0,0,0,1,6,1,45,7,2198,2,3,-1,1,-1
201522G500352,1,9,0,5,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201522G500352,2,9,0,4,0,4,0,0,0,0,2,1,6,2,46,8,1398,1,11,-1,1,-1
201522G500359,1,9,0,18,0,0,0,0,0,0,1,1,2,1,23,5,-1,-1,-1,-1,1,-1
201522G500359,2,9,0,18,0,0,0,0,0,0,1,1,2,2,31,6,1587,1,7,-1,1,-1
201522G500359,3,3,0,18,0,0,0,0,0,0,2,1,2,1,47,8,124,1,2,-1,1,-1
201522G500359,4,9,0,4,0,0,0,0,0,0,1,1,2,1,24,5,-1,-1,-1,-1,1,-1
201522G500359,5,9,0,18,0,0,0,0,0,0,1,1,2,1,44,7,1997,2,11,-1,1,-1
201522G500362,1,9,0,9,0,6,0,0,1,0,1,1,6,1,51,8,1598,1,8,-1,1,-1
201522G500362,2,9,0,18,0,1,1,0,0,0,1,1,6,2,54,8,1242,1,4,-1,1,-1
201522G500364,1,9,0,18,0,0,0,4,0,0,1,1,6,1,20,4,1124,1,14,-1,1,-1
201522G500364,2,9,0,2,0,0,0,0,0,0,2,1,6,1,30,6,1799,1,9,-1,1,-1
201522G500378,1,9,0,6,0,0,0,0,0,0,4,1,6,1,61,9,-1,-1,-1,-1,-1,-1
201522G500378,2,9,0,18,0,0,0,0,0,0,1,1,6,2,24,5,-1,-1,-1,-1,1,-1
201522G500395,1,19,0,18,0,8,1,0,0,0,1,1,1,1,19,4,2402,2,6,-1,2,-1
201522G500395,2,19,0,4,0,8,0,0,0,0,2,1,1,1,34,6,-1,-1,-1,-1,1,-1
201522G500402,1,9,0,4,0,0,0,0,0,0,1,1,6,1,80,11,-1,-1,-1,-1,1,-1
201522G500402,2,9,0,3,0,0,0,0,0,0,2,1,6,1,38,7,2496,1,13,-1,2,-1
201522G500402,3,9,0,3,0,0,0,0,0,0,2,1,6,2,52,8,1598,2,3,-1,3,-1
201522G500402,4,9,0,3,0,0,0,0,0,0,2,1,6,1,38,7,1399,2,7,-1,1,-1
201522G500405,1,9,0,4,0,0,0,0,0,0,1,1,6,2,21,5,1299,1,11,-1,1,-1
201522G500405,2,9,0,4,0,0,0,0,0,0,2,1,1,1,43,7,1248,2,5,-1,1,-1
201522G500437,1,9,0,10,0,1,0,0,0,0,2,1,6,2,44,7,1242,1,1,-1,1,-1
201522G500437,2,9,0,4,0,1,0,0,0,0,1,1,6,1,36,7,1910,2,11,-1,1,-1
201522G500445,1,9,0,17,0,0,1,0,2,4,1,1,6,1,20,4,-1,-1,-1,-1,1,-1
201522G500446,1,9,0,9,0,4,0,0,0,0,1,1,6,1,50,8,1248,2,7,-1,1,-1
201522G500446,2,9,0,3,0,1,0,0,0,0,2,1,6,2,28,6,1598,1,9,-1,1,-1
201522G500449,1,9,0,18,0,0,2,0,0,0,1,1,2,2,33,6,-1,-1,-1,-1,3,-1
201522G500454,1,9,0,4,0,0,0,0,0,0,2,1,6,2,51,8,1870,2,11,-1,-1,-1
201522G500454,2,9,0,18,0,0,0,0,0,0,1,1,6,2,36,7,-1,-1,-1,-1,-1,-1
201522G500463,1,9,0,18,0,0,1,0,7,0,4,1,6,2,17,4,1248,2,6,-1,3,-1
201522G500463,2,9,0,18,0,0,0,0,0,0,1,1,6,1,46,8,-1,-1,-1,-1,1,-1
201522G500479,1,9,0,3,0,0,0,0,0,0,2,1,6,1,44,7,1753,2,8,-1,1,-1
201522G500479,2,9,0,18,0,0,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,-1,1,-1
201522G500549,1,9,0,9,0,6,0,0,0,0,1,1,6,1,70,10,1896,2,10,-1,1,-1
201522G500549,2,9,0,18,0,1,0,0,0,0,1,1,6,1,42,7,1560,2,1,-1,1,-1
201522G500587,1,9,0,18,0,0,1,0,0,0,1,1,6,1,19,4,-1,-1,-1,-1,1,-1
201522G500587,2,9,0,18,0,0,0,0,0,0,2,1,6,2,38,7,1968,2,1,-1,1,-1
201522G500591,1,9,0,18,0,4,0,0,0,0,1,1,6,2,47,8,1598,1,3,-1,1,-1
201522G500591,2,1,0,18,0,8,0,0,0,0,2,1,6,1,18,4,-1,-1,-1,-1,1,-1
201522G500600,1,9,0,3,0,1,0,0,0,0,2,1,6,1,48,8,1149,1,7,-1,1,-1
201522G500600,2,9,0,18,0,1,5,7,0,10,1,1,6,1,22,5,-1,-1,-1,-1,1,-1
201522G500612,1,9,0,18,0,1,0,0,0,0,1,1,6,3,44,7,1560,2,4,-1,1,-1
201522G500612,2,9,0,7,0,1,0,0,0,0,2,1,6,2,28,6,1598,1,15,-1,-1,-1
201522G500648,1,9,0,17,0,0,2,0,1,4,1,1,2,2,27,6,1399,2,12,-1,1,-1
201522G500671,1,9,0,9,0,5,0,0,0,0,1,1,6,1,47,8,1360,1,9,-1,1,-1
201522G500671,2,1,0,16,0,8,0,0,0,0,1,1,2,1,26,6,-1,-1,-1,-1,1,-1
201522G500684,1,9,0,18,0,4,2,0,1,9,4,1,6,1,38,7,1598,1,5,-1,1,-1
201522G500684,2,9,0,18,0,1,0,0,0,0,0,1,1,1,29,6,1686,2,5,-1,-1,-1
201522G500696,1,9,0,17,0,0,0,0,1,1,1,1,6,1,31,6,1951,2,14,-1,1,-1
201522G500710,1,9,0,18,0,8,0,4,0,0,1,1,2,1,25,5,-1,-1,-1,-1,1,-1
201522G500710,2,21,1,2,0,8,0,0,0,0,2,1,1,1,63,9,-1,-1,-1,-1,3,-1
201522G500720,1,20,0,18,0,0,0,0,0,0,1,1,1,1,35,6,12913,2,1,-1,1,-1
201522G500720,2,19,0,18,0,0,0,0,0,0,2,1,2,1,51,8,-1,-1,-1,-1,1,-1
201522G500724,1,1,0,18,0,0,0,10,1,10,3,1,2,1,27,6,-1,-1,-1,-1,1,-1
201522G500724,2,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201522G500753,1,9,0,18,0,8,0,0,0,0,1,1,1,1,73,10,1598,1,18,-1,1,-1
201522G500753,2,9,0,9,0,5,0,0,0,0,4,1,6,2,37,7,-1,-1,-1,-1,-1,-1
201522G500753,3,9,0,10,0,1,0,0,0,0,3,1,6,1,46,8,1796,1,8,-1,1,-1
201522G500777,1,3,0,16,0,1,1,0,0,0,3,1,2,2,21,5,125,1,2,-1,1,-1
201522G500777,2,9,0,5,0,6,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201522G500786,1,1,0,18,0,0,0,0,0,0,2,1,6,1,14,3,-1,-1,-1,-1,1,-1
201522G500786,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201522G500787,1,9,0,18,0,0,0,0,0,0,4,1,2,1,55,8,1331,1,19,-1,1,-1
201522G500790,1,19,0,17,0,2,0,0,0,0,3,1,1,1,34,6,2402,2,9,-1,1,-1
201522G500809,1,9,0,7,0,6,0,0,0,0,1,1,6,1,30,6,1598,1,1,-1,3,-1
201522G500809,2,9,0,5,0,6,0,0,0,0,2,1,6,2,21,5,1149,1,16,-1,1,-1
201522G500834,1,9,0,9,0,3,0,0,0,0,1,1,2,1,21,5,-1,-1,-1,-1,3,-1
201522G500834,2,9,0,3,0,3,0,0,0,0,2,1,2,2,42,7,1560,2,4,-1,3,-1
201522G500841,1,9,0,17,0,8,1,10,1,0,2,1,2,1,38,7,-1,-1,-1,-1,1,-1
201522G500841,2,21,1,8,0,1,0,0,0,0,3,1,1,1,49,8,12777,2,9,-1,-1,-1
201522G500845,1,9,0,18,0,0,0,0,0,0,4,1,6,2,81,11,1339,1,9,-1,1,-1
201522G500913,1,1,0,18,0,1,0,7,0,0,1,1,2,1,51,8,-1,-1,-1,-1,1,-1
201522G500922,1,9,0,18,0,8,0,0,0,0,3,1,3,2,47,8,1560,2,8,-1,1,-1
201522G500922,2,1,0,18,0,3,0,0,0,0,1,1,2,1,44,7,-1,-1,-1,-1,1,-1
201522G500924,1,8,0,17,0,0,0,0,0,0,3,1,1,1,51,8,1686,2,4,-1,1,-1
201522G500924,2,9,0,16,0,0,0,0,0,0,3,1,6,2,69,10,1242,1,10,-1,1,-1
201522G500946,1,9,0,17,0,0,2,10,2,0,1,1,2,2,23,5,1360,1,14,-1,1,-1
201522G500947,1,9,0,18,0,4,0,0,0,0,3,1,1,1,54,8,2494,2,4,-1,1,-1
201522G500947,2,3,0,9,0,8,1,0,0,0,4,1,6,1,33,6,124,1,13,-1,1,-1
201522G500953,1,3,0,16,0,1,1,0,0,0,1,1,6,1,20,4,124,1,1,-1,1,-1
201522G500953,2,9,0,14,0,2,0,0,0,0,3,1,6,2,29,6,1590,1,10,-1,1,-1
201522G500955,1,11,0,17,0,0,0,0,1,10,1,1,1,1,45,7,5850,2,14,-1,1,-1
201522G500955,2,9,0,16,0,0,0,0,0,0,0,1,6,1,27,6,1956,2,2,-1,1,-1
201522G500975,1,9,0,5,0,0,0,4,0,0,1,1,6,3,-1,-1,1796,1,12,-1,-1,-1
201522G500975,2,9,0,2,0,0,0,0,0,0,1,1,6,2,33,6,1242,1,15,-1,1,-1
201522G500986,1,19,0,18,0,1,0,0,0,0,2,1,6,1,33,6,1248,2,11,-1,1,-1
201522G500986,2,9,0,3,0,1,0,0,0,0,2,1,6,1,23,5,1598,1,12,-1,1,-1
201522G500986,3,9,0,10,0,8,0,0,0,0,2,1,6,2,24,5,1995,2,1,-1,1,-1
201522G501007,1,19,0,7,0,5,0,0,0,0,1,1,6,1,35,6,2402,2,14,-1,3,-1
201522G501007,2,9,0,9,0,5,0,0,0,0,4,1,6,2,75,10,999,1,3,-1,-1,-1
201522G501012,1,9,0,18,0,0,0,0,0,0,1,1,6,1,43,7,4197,1,8,-1,1,-1
201522G501122,1,9,0,17,0,2,1,0,1,10,1,1,6,1,22,5,1390,1,2,-1,3,-1
201522G501143,1,9,0,18,0,0,5,10,2,10,4,1,6,1,19,4,1199,1,14,-1,1,-1
201522G501159,1,9,0,17,0,2,1,0,1,10,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
201522G501162,1,9,0,9,0,6,0,0,0,0,1,1,6,1,26,6,1799,1,9,-1,1,-1
201522G501162,2,19,0,17,0,8,0,0,0,0,1,1,6,1,42,7,2298,2,5,-1,1,-1
201522G501164,1,9,0,10,0,1,0,0,0,0,1,1,6,2,27,6,1896,2,9,-1,1,-1
201522G501164,2,9,0,18,0,6,0,0,0,0,1,1,6,2,33,6,1997,2,14,-1,-1,-1
201522G501183,1,9,0,16,0,0,0,0,7,10,3,1,6,1,25,5,1968,2,1,-1,-1,-1
201522G501183,2,9,0,16,0,0,0,0,0,0,1,1,6,3,-1,-1,1968,2,8,-1,-1,-1
201522G501183,3,9,0,17,0,0,0,0,0,0,3,1,6,1,40,7,4197,1,10,-1,3,-1
201522G501185,1,19,0,18,0,1,1,0,0,0,1,1,1,1,27,6,2188,2,14,-1,3,-1
201522G501185,2,9,0,7,0,1,0,0,0,0,2,1,6,2,55,8,1951,2,15,-1,-1,-1
201522G501206,1,9,0,13,0,8,0,0,1,0,4,1,6,2,68,10,1968,2,7,-1,3,-1
201522G501206,2,9,0,9,0,5,5,0,0,0,3,1,1,1,39,7,998,1,24,-1,3,-1
201522G501211,1,19,0,18,0,1,0,0,0,0,1,1,6,1,30,6,1968,2,1,-1,1,-1
201522G501211,2,9,0,3,0,1,0,0,0,0,2,1,6,2,48,8,-1,-1,-1,-1,2,-1
201522G501226,1,9,0,17,0,0,1,0,1,2,4,1,6,1,27,6,1598,1,10,-1,1,-1
201522G501236,1,9,0,18,0,0,0,0,0,0,1,1,6,1,20,4,1229,1,1,-1,3,-1
201522G501236,2,2,0,10,0,0,0,0,0,0,2,1,6,1,20,4,49,1,10,-1,1,-1
201522G501236,3,2,0,10,0,0,0,0,0,0,2,1,6,1,16,4,49,1,4,-1,1,-1
201522G501236,4,9,0,18,0,0,0,0,0,0,3,1,6,1,42,7,1596,1,9,-1,3,-1
201522G501236,5,17,0,18,0,0,0,0,0,0,0,1,1,1,21,5,-1,2,1,-1,1,-1
201522G501253,1,9,0,17,0,2,0,0,7,9,1,1,6,2,53,8,-1,-1,-1,-1,1,-1
201522G501255,1,9,0,16,0,0,5,0,1,0,1,1,2,1,50,8,-1,-1,-1,-1,1,-1
201522G501269,1,9,0,9,0,5,0,0,0,0,0,1,6,1,64,9,1956,2,3,-1,1,-1
201522G501269,2,9,0,3,0,8,0,0,0,0,0,1,6,2,27,6,1242,1,2,-1,3,-1
201522G501269,3,9,0,3,0,8,0,0,0,0,2,1,6,1,64,9,1399,2,7,-1,1,-1
201522G501269,4,19,0,4,0,1,0,0,0,0,2,1,1,1,27,6,-1,-1,-1,-1,1,-1
201522G501269,5,19,0,18,0,1,0,0,0,0,1,1,1,1,55,8,2198,2,1,-1,1,-1
201522G501272,1,1,0,16,0,0,0,0,0,0,3,1,6,1,28,6,-1,-1,-1,-1,1,-1
201522G501272,2,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,1598,1,5,-1,3,-1
201522G501286,1,9,0,6,0,0,0,0,0,0,1,1,6,2,20,4,1388,1,12,-1,1,-1
201522G501286,2,5,0,18,0,0,1,0,0,0,1,1,6,1,54,8,1063,1,15,-1,1,-1
201522G501301,1,9,0,5,0,4,0,0,0,0,1,1,6,1,42,7,1910,2,11,-1,1,-1
201522G501301,2,9,0,18,0,8,0,0,0,0,1,1,2,2,53,8,1422,2,5,-1,3,-1
201522G501311,1,9,0,16,0,1,2,10,1,3,1,1,6,1,35,6,2521,1,10,-1,1,-1
201522G501314,1,9,0,17,0,0,1,10,1,10,4,1,6,1,52,8,998,1,3,-1,1,-1
201522G501320,1,3,0,16,0,0,1,0,7,0,3,1,6,2,21,5,-1,-1,-1,-1,2,-1
201522G501324,1,9,0,5,0,6,0,0,0,0,3,1,6,1,51,8,1560,2,6,-1,2,-1
201522G501324,2,5,0,18,0,8,1,0,0,0,1,1,6,1,33,6,998,1,5,-1,1,-1
201522G501325,1,9,0,18,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201522G501325,2,3,0,13,0,0,1,0,0,0,4,1,6,1,48,8,244,1,9,-1,1,-1
201522G501327,1,9,0,12,0,0,0,0,0,0,0,1,6,1,24,5,-1,-1,-1,-1,3,-1
201522G501327,2,9,0,18,0,0,1,0,1,1,4,1,6,1,32,6,-1,-1,-1,-1,2,-1
201522G501347,1,9,0,17,0,0,1,0,0,0,1,1,6,1,65,9,1988,1,15,-1,1,-1
201522G501347,2,9,0,16,0,0,0,0,0,0,3,1,6,2,39,7,2000,2,6,-1,1,-1
201522G501347,3,9,0,16,0,0,0,0,0,0,3,1,6,1,51,8,1598,2,4,-1,3,-1
201522G501347,4,9,0,16,0,0,0,0,0,0,3,1,6,1,34,6,1998,2,11,-1,1,-1
201522G501347,5,9,0,16,0,0,0,0,0,0,1,1,6,2,47,8,995,1,12,-1,-1,-1
201522G501357,1,9,0,18,0,0,2,0,1,0,1,1,2,2,38,7,1796,1,8,-1,1,-1
201522G501379,1,9,0,18,0,3,0,0,0,0,1,1,1,2,45,7,1124,1,14,-1,1,-1
201522G501379,2,9,0,18,0,3,0,0,0,0,2,1,6,1,38,7,1598,1,9,-1,-1,-1
201522G501384,1,9,0,1,0,6,0,0,0,0,2,1,1,1,78,11,2199,2,6,-1,1,-1
201522G501385,1,9,0,5,0,6,0,0,0,0,3,1,6,1,57,9,1870,2,16,-1,1,-1
201522G501385,2,3,0,18,0,8,0,0,0,0,1,1,6,1,18,4,124,1,5,-1,1,-1
201522G501395,1,9,0,18,0,1,0,0,0,0,1,1,6,2,36,7,1686,2,9,-1,1,-1
201522G501395,2,9,0,3,0,1,0,0,0,0,2,1,6,2,32,6,1598,1,11,-1,-1,-1
201522G501460,1,9,0,3,0,8,0,0,0,0,2,1,6,2,30,6,-1,-1,-1,-1,1,-1
201522G501460,2,9,0,18,0,8,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,-1,1,-1
201522G501473,1,5,0,16,0,0,1,0,7,1,3,1,6,1,28,6,599,1,10,-1,1,-1
201522G501479,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1910,2,7,-1,-1,-1
201522G501493,1,9,0,13,0,8,0,0,0,0,4,1,6,1,57,9,1796,1,11,-1,3,-1
201522G501493,2,9,0,9,0,5,0,0,0,0,3,1,6,1,53,8,1910,2,11,-1,3,-1
201522G501498,1,9,0,13,0,1,0,0,0,0,4,1,6,3,-1,-1,1199,1,11,-1,-1,-1
201522G501498,2,1,0,18,0,1,0,0,0,0,3,1,6,1,43,7,-1,-1,-1,-1,1,-1
201522G501501,1,9,0,13,0,0,1,0,0,0,3,1,6,1,19,4,1360,1,14,-1,-1,-1
201522G501502,1,19,0,18,0,2,0,0,0,0,1,1,1,1,38,7,2143,2,6,-1,1,-1
201522G501502,2,9,0,4,0,2,0,0,0,0,2,1,6,2,39,7,1997,2,12,-1,1,-1
201522G501502,3,9,0,4,0,2,0,0,0,0,2,1,2,1,38,7,1587,1,11,-1,1,-1
201522G501508,1,9,0,9,0,6,0,0,0,0,1,1,6,1,81,11,2496,1,10,-1,2,-1
201522G501508,2,9,0,18,0,8,0,0,7,1,1,1,6,1,23,5,1997,2,12,-1,1,-1
201522G501511,1,19,0,18,0,0,1,0,1,0,3,1,1,1,33,6,1995,2,3,-1,1,-1
201522G501511,2,9,0,18,0,0,0,0,0,0,3,1,6,1,61,9,2959,2,10,-1,2,-1
201522G501553,1,9,0,4,0,8,0,0,0,0,2,1,6,1,32,6,1598,1,15,-1,-1,-1
201522G501553,2,9,0,18,0,8,0,0,0,0,1,1,6,2,26,6,1599,1,8,-1,1,-1
201522G501566,1,9,0,13,0,0,0,0,0,0,4,1,6,1,75,10,1796,1,10,-1,2,-1
201522G501566,2,1,0,18,0,0,0,0,1,9,3,1,6,1,24,5,-1,-1,-1,-1,1,-1
201522G501566,3,9,0,4,0,0,0,0,0,0,0,1,6,2,49,8,1149,1,6,-1,1,-1
201522G501566,4,9,0,4,0,0,0,0,0,0,2,1,6,2,34,6,1582,2,6,-1,2,-1
201522G501566,5,9,0,18,0,0,0,0,0,0,1,1,6,2,38,7,2000,1,14,-1,3,-1
201522G501583,1,19,0,18,0,0,0,4,0,0,1,1,2,1,57,9,1560,2,7,-1,1,-1
201522G501583,2,21,4,2,0,0,0,0,0,0,2,1,1,1,36,7,3920,2,10,-1,1,-1
201522G501588,1,9,0,18,0,1,0,0,0,0,3,1,6,1,63,9,1686,2,8,-1,1,-1
201522G501588,2,9,0,14,0,2,0,0,0,0,3,1,6,2,62,9,1198,1,3,-1,1,-1
201522G501605,1,5,0,16,0,0,0,0,0,0,3,1,6,1,62,9,839,1,5,-1,1,-1
201522G501606,1,9,0,9,0,6,0,0,0,0,1,1,6,1,86,11,1124,1,12,-1,1,-1
201522G501606,2,9,0,17,0,8,0,0,0,0,4,1,3,2,25,5,1368,1,9,-1,1,-1
201522G501609,1,9,0,18,0,8,0,0,0,0,1,1,1,1,18,4,1396,1,15,-1,1,-1
201522G501609,2,9,0,9,0,6,0,0,0,0,3,1,6,3,-1,-1,1910,2,7,-1,-1,-1
201522G501616,1,9,0,18,0,8,0,0,0,0,1,1,6,2,33,6,1598,1,1,-1,1,-1
201522G501616,2,9,0,10,0,8,0,0,0,0,2,1,6,1,34,6,1398,2,7,-1,1,-1
201522G501618,1,9,0,7,0,6,0,0,0,0,1,1,3,2,40,7,1248,2,1,-1,3,-1
201522G501626,1,9,0,18,0,8,0,0,0,0,1,1,6,1,65,9,1951,2,11,-1,-1,-1
201522G501626,2,9,0,18,0,6,0,0,0,0,3,1,6,1,78,11,-1,-1,-1,-1,1,-1
201522G501630,1,9,0,7,0,4,1,0,1,3,3,1,6,1,21,5,-1,-1,-1,-1,1,-1
201522G501630,2,9,0,18,0,3,0,0,0,0,4,1,6,2,47,8,1398,1,10,-1,1,-1
201522G501676,1,8,0,5,0,4,0,0,0,0,1,1,1,1,24,5,1896,2,7,-1,1,-1
