Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2015300015686,429560,356930,-1.559886,53.108746,30,3,1,1,06/09/2015,1,13:00,329,E10000007,3,5012,6,30,3,2,6,0,0,4,1,1,1,0,0,2,1,E01019619
2015300015690,435200,336150,-1.477898,52.921618,30,3,1,1,04/09/2015,6,19:00,323,E06000015,5,100,6,30,0,-1,-1,0,0,4,1,1,1,0,2,1,2,E01013479
2015300015691,449090,333810,-1.271673,52.899498,30,2,2,1,07/09/2015,2,06:13,324,E10000007,3,6005,1,30,1,4,4,6540,0,4,1,1,2,0,0,1,1,E01019647
2015300015692,434850,335890,-1.483131,52.919304,30,2,2,1,06/09/2015,1,12:03,323,E06000015,3,601,6,30,6,2,3,601,0,4,1,1,1,0,0,1,1,E01013479
2015300015693,424140,370910,-1.639798,53.234680,30,3,3,1,06/09/2015,1,11:30,329,E10000007,4,6048,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019606
2015300015694,405600,394340,-1.917154,53.445799,30,2,2,1,06/09/2015,1,13:35,325,E10000007,3,57,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019754
2015300015696,447220,371340,-1.293977,53.236999,30,3,2,1,04/08/2015,3,17:00,321,E10000007,4,6419,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01019484
2015300015716,438370,371930,-1.426495,53.243013,30,3,2,2,07/09/2015,2,13:00,322,E10000007,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019579
2015300015719,438800,336370,-1.424330,52.923348,30,3,1,1,08/09/2015,3,15:30,323,E06000015,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013511
2015300015720,431380,334020,-1.534918,52.902707,30,3,2,1,08/09/2015,3,19:18,323,E06000015,3,38,3,70,5,4,3,516,0,0,4,1,1,0,0,2,1,E01013560
2015300015723,435450,334580,-1.474350,52.907489,30,3,4,1,08/09/2015,3,20:05,323,E06000015,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013487
2015300015724,400920,379570,-1.987653,53.313065,30,2,1,1,07/09/2015,2,18:30,325,E10000007,3,5004,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019764
2015300015725,433860,337520,-1.497685,52.934019,30,3,2,1,08/09/2015,3,17:10,323,E06000015,5,1,6,40,3,4,3,38,0,0,1,1,1,0,0,2,1,E01013529
2015300015726,438600,371390,-1.423113,53.238143,30,3,2,1,08/09/2015,3,17:40,322,E10000007,3,61,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033387
2015300015732,422090,316860,-1.674184,52.748911,30,3,2,1,08/09/2015,3,09:49,328,E10000007,5,181,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01019871
2015300015735,444890,344930,-1.332569,52.999818,30,3,2,1,08/09/2015,3,15:30,320,E10000007,3,6007,6,40,3,4,6,0,0,0,1,1,1,4,0,1,1,E01032613
2015300015748,436250,333250,-1.462604,52.895481,30,3,1,1,10/09/2015,5,15:25,323,E06000015,6,0,6,30,3,4,3,5111,0,0,1,8,1,0,0,1,1,E01013590
2015300015749,434600,336090,-1.486828,52.921118,30,3,3,1,10/09/2015,5,16:22,323,E06000015,3,516,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013453
2015300015750,434840,336930,-1.483169,52.928653,30,3,2,1,10/09/2015,5,08:20,323,E06000015,3,6,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013524
2015300015751,438920,336840,-1.422489,52.927565,30,3,2,1,10/09/2015,5,19:05,323,E06000015,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013508
2015300015753,443180,355270,-1.356665,53.092899,30,3,3,1,10/09/2015,5,19:00,321,E10000007,3,38,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019518
2015300015755,401240,394250,-1.982798,53.445017,30,2,2,2,10/09/2015,5,16:55,325,E10000007,3,626,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019754
2015300015764,424120,334000,-1.642851,52.902901,30,3,2,1,11/09/2015,6,05:50,328,E10000007,5,46,6,60,3,4,6,0,0,0,6,1,1,0,0,2,2,E01019866
2015300015769,435220,376330,-1.473209,53.282780,30,3,2,1,10/09/2015,5,16:34,327,E10000007,3,61,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019770
2015300015770,408920,375240,-1.867700,53.274071,30,2,2,1,11/09/2015,6,16:15,325,E10000007,5,65,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019742
2015300015772,423370,333970,-1.654003,52.902664,30,2,2,1,11/09/2015,6,18:34,328,E10000007,5,45,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019866
2015300015773,437670,331000,-1.441757,52.875158,30,3,2,1,12/09/2015,7,02:10,323,E06000015,3,514,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
2015300015775,432220,351610,-1.520684,53.060772,30,3,1,1,03/09/2015,5,09:51,320,E10000007,5,5,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019405
2015300015778,423130,354640,-1.656099,53.088477,30,3,2,1,11/09/2015,6,16:00,329,E10000007,5,3,6,60,3,4,5,147,0,0,1,1,1,0,0,2,2,E01019605
2015300015782,437850,346250,-1.437308,53.012225,30,2,1,1,11/09/2015,6,08:15,320,E10000007,4,6179,6,40,6,2,3,609,0,4,1,1,1,0,0,2,1,E01019450
2015300015784,447320,335600,-1.297724,52.915746,30,3,2,1,12/09/2015,7,12:52,324,E10000007,3,52,1,60,1,4,5,164,0,0,1,1,1,0,0,2,1,E01019694
2015300015786,401100,395390,-1.984902,53.455264,30,3,2,1,12/09/2015,7,16:19,325,E10000007,6,0,6,30,3,4,3,57,0,8,1,1,2,0,0,1,1,E01019731
2015300015788,440120,382220,-1.398977,53.335373,30,3,2,5,12/09/2015,7,20:10,327,E10000007,4,6388,6,30,0,-1,-1,0,0,0,6,1,1,0,0,1,1,E01019816
2015300015791,444610,377990,-1.332148,53.296995,30,3,2,1,12/09/2015,7,09:48,327,E10000007,3,6135,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01019815
2015300015794,444720,372340,-1.331291,53.246203,30,3,2,6,13/09/2015,1,11:00,322,E10000007,3,6192,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019549
2015300015798,416690,331710,-1.753429,52.882596,30,3,2,3,13/09/2015,1,11:27,329,E10000007,3,515,6,60,3,4,5,376,0,0,1,1,1,0,0,2,1,E01019612
2015300015802,430310,359810,-1.548412,53.134591,30,3,2,2,13/09/2015,1,15:58,329,E10000007,3,615,6,30,6,4,3,632,0,0,1,1,1,0,0,1,1,E01019626
2015300015803,432010,319920,-1.526930,52.775924,30,3,1,1,13/09/2015,1,04:25,328,E10000007,3,514,6,40,0,-1,-1,0,0,8,4,1,1,0,0,1,1,E01019842
2015300015805,406110,371120,-1.909915,53.237077,30,3,1,1,13/09/2015,1,23:26,325,E10000007,5,68,6,60,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01019726
2015300015806,437520,335930,-1.443418,52.919484,30,3,2,2,12/09/2015,7,13:08,323,E06000015,3,52,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013509
2015300015807,435480,333450,-1.474027,52.897330,30,3,2,1,13/09/2015,1,21:15,323,E06000015,6,0,6,30,3,4,3,5111,0,0,1,1,1,0,0,1,2,E01013569
2015300015815,400470,385520,-1.994400,53.366548,30,3,2,1,14/09/2015,2,15:15,325,E10000007,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019748
2015300015818,442070,372800,-1.370940,53.250554,30,3,2,1,14/09/2015,2,08:30,322,E10000007,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01019550
2015300015820,438940,339900,-1.421825,52.955069,30,3,3,2,14/09/2015,2,16:15,324,E10000007,3,608,3,40,8,4,6,0,0,0,1,2,2,0,0,2,1,E01019671
2015300015821,440480,330370,-1.400088,52.869292,30,3,1,1,14/09/2015,2,17:14,328,E10000007,3,50,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01019835
2015300015822,405680,373580,-1.916314,53.259194,30,3,2,2,13/09/2015,1,00:51,325,E10000007,3,5004,6,30,3,4,3,53,0,0,4,1,1,0,0,1,1,E01019723
2015300015823,417950,346790,-1.733875,53.018112,30,3,2,1,14/09/2015,2,14:00,329,E10000007,4,5034,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01019595
2015300015824,440970,350050,-1.390327,53.046153,30,3,2,2,13/09/2015,1,13:14,320,E10000007,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01019457
2015300015831,437720,332260,-1.440869,52.886481,30,3,1,1,15/09/2015,3,15:33,323,E06000015,5,167,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013504
2015300015832,434480,336500,-1.488569,52.924811,30,2,1,1,15/09/2015,3,18:44,323,E06000015,3,52,6,30,3,2,3,52,0,5,1,1,1,0,0,1,1,E01013524
2015300015838,443580,374910,-1.348022,53.269397,30,2,2,1,15/09/2015,3,17:56,322,E10000007,3,619,6,30,0,-1,-1,0,0,0,1,1,1,0,3,1,2,E01019565
2015300015839,442330,373950,-1.366891,53.260870,30,2,2,1,16/09/2015,4,11:55,322,E10000007,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019568
2015300015842,435670,336050,-1.470919,52.920688,30,3,1,1,16/09/2015,4,11:10,323,E06000015,3,601,3,30,6,2,6,0,0,5,1,1,1,0,0,1,2,E01013479
2015300015844,436150,335170,-1.463877,52.912746,30,3,2,1,16/09/2015,4,14:20,323,E06000015,5,71,6,30,3,4,3,5194,0,0,1,1,1,0,0,1,2,E01033167
2015300015850,436530,336610,-1.458065,52.925664,30,3,3,1,21/06/2015,1,13:10,323,E06000015,5,351,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,E01013538
2015300015852,436590,333480,-1.457524,52.897525,30,3,2,1,16/09/2015,4,18:30,323,E06000015,3,514,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013583
2015300015859,433400,336950,-1.504587,52.928924,30,3,2,2,15/09/2015,3,18:24,323,E06000015,3,38,1,30,1,2,3,52,0,0,1,1,1,0,0,1,2,E01013548
2015300015860,448790,333910,-1.276117,52.900424,30,3,2,1,17/09/2015,5,08:10,324,E10000007,6,0,6,30,3,4,3,6005,0,0,1,1,2,0,0,1,2,E01019647
2015300015861,435870,335460,-1.468009,52.915372,30,3,5,1,17/09/2015,5,19:15,323,E06000015,3,5194,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01033166
2015300015863,434950,336640,-1.481563,52.926039,30,3,2,1,14/09/2015,2,07:45,323,E06000015,3,601,3,40,3,2,6,0,0,0,1,2,2,0,0,1,1,E01013479
2015300015864,440870,335500,-1.393651,52.915375,30,3,1,1,17/09/2015,5,02:15,323,E06000015,6,0,6,30,5,4,3,52,0,0,4,1,1,0,0,2,1,E01013598
2015300015868,437460,332070,-1.444754,52.884791,30,2,2,1,17/09/2015,5,08:36,323,E06000015,5,167,6,30,8,4,6,0,0,4,1,1,1,0,0,1,1,E01013499
2015300015874,433800,332270,-1.499122,52.886831,30,3,2,1,17/09/2015,5,18:35,323,E06000015,5,81,6,30,3,4,5,171,0,0,1,1,1,0,0,1,1,E01013495
2015300015878,406490,398620,-1.903667,53.484259,30,3,2,1,17/09/2015,5,18:50,325,E10000007,3,628,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01019763
2015300015880,444030,356120,-1.343857,53.100470,30,3,2,1,19/09/2015,7,07:25,321,E10000007,4,6019,1,30,2,4,5,127,0,0,1,1,1,0,0,1,1,E01019519
2015300015882,433350,335150,-1.505515,52.912747,30,3,2,1,18/09/2015,6,13:10,323,E06000015,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013455
2015300015883,439770,350540,-1.408165,53.050648,30,3,2,2,19/09/2015,7,13:30,320,E10000007,4,6441,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01019461
2015300015885,435190,335720,-1.478093,52.917753,30,3,2,3,19/09/2015,7,14:00,323,E06000015,3,601,1,30,1,2,6,0,0,0,1,1,1,0,0,1,2,E01013480
2015300015887,430390,331500,-1.549870,52.880112,30,3,1,2,19/09/2015,7,16:35,328,E10000007,3,38,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019839
2015300015889,430630,332090,-1.546249,52.885402,30,3,2,1,19/09/2015,7,18:15,328,E10000007,3,38,7,60,1,4,3,38,0,0,1,1,1,0,0,2,1,E01019839
2015300015893,435650,335680,-1.471257,52.917364,30,3,2,1,19/09/2015,7,17:40,323,E06000015,3,5194,6,30,1,2,3,601,0,0,1,1,1,0,0,1,2,E01033166
2015300015894,444600,333360,-1.338478,52.895843,30,3,2,1,20/09/2015,1,02:01,324,E10000007,6,0,6,30,3,4,6,0,0,0,7,9,1,0,0,1,2,E01019655
2015300015896,407720,378470,-1.885617,53.303124,30,3,4,1,20/09/2015,1,14:24,325,E10000007,3,6,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019741
2015300015897,417810,348210,-1.735884,53.030881,30,3,3,2,20/09/2015,1,15:10,329,E10000007,3,515,6,50,8,4,6,0,0,0,1,1,1,0,0,2,1,E01019595
2015300015898,445500,333420,-1.325092,52.896307,30,2,1,1,17/09/2015,5,15:50,324,E10000007,3,6005,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01019642
2015300015900,438910,335580,-1.422788,52.916239,30,1,2,1,20/09/2015,1,11:59,323,E06000015,3,52,3,50,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013595
2015300015902,402190,396260,-1.968482,53.463081,30,3,1,1,18/09/2015,6,15:40,325,E10000007,6,0,6,30,6,4,6,0,0,0,1,1,1,0,2,1,2,E01019730
2015300015905,436770,333110,-1.454891,52.894187,30,3,2,1,21/09/2015,2,08:45,323,E06000015,3,514,3,30,3,2,5,66,0,4,1,2,2,0,0,1,2,E01013583
2015300015907,430620,365470,-1.543239,53.185449,30,2,3,3,21/09/2015,2,08:00,327,E10000007,4,5057,6,60,6,4,5,112,0,0,1,2,2,0,0,2,1,E01019769
2015300015911,446400,335750,-1.311383,52.917174,30,3,2,1,21/09/2015,2,08:50,324,E10000007,4,5010,6,40,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01019656
2015300015917,445560,356070,-1.321015,53.099893,30,3,2,1,18/09/2015,6,07:39,321,E10000007,1,1,3,70,0,-1,-1,0,0,0,1,1,1,4,0,2,1,E01019500
2015300015918,434600,331820,-1.487281,52.882735,30,3,2,1,21/09/2015,2,19:07,323,E06000015,5,86,1,30,1,4,5,86,0,0,4,2,2,0,0,1,1,E01013585
2015300015919,441710,334740,-1.381257,52.908479,30,3,2,1,21/09/2015,2,10:40,324,E10000007,5,89,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01019685
2015300015920,433330,335460,-1.505781,52.915535,30,3,2,1,21/09/2015,2,16:15,323,E06000015,3,516,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013455
2015300015923,443890,367260,-1.344425,53.200612,30,3,2,2,22/09/2015,3,07:10,327,E10000007,3,617,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01019799
2015300015925,442340,358710,-1.368755,53.123887,30,3,1,2,16/09/2015,4,23:12,321,E10000007,4,6025,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01019520
2015300015927,435150,335680,-1.478692,52.917397,30,3,2,1,22/09/2015,3,08:30,323,E06000015,3,601,1,30,1,2,3,5250,0,5,1,1,1,0,0,1,1,
2015300015929,437920,369340,-1.433544,53.219766,30,3,1,1,22/09/2015,3,13:40,322,E10000007,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01019578
2015300015932,440400,379020,-1.395179,53.306590,30,3,3,1,22/09/2015,3,15:30,327,E10000007,4,6056,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01019816
2015300015935,437550,372310,-1.438737,53.246488,30,3,2,1,22/09/2015,3,18:58,322,E10000007,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01019537
2015300015937,446930,342280,-1.302558,52.975824,30,3,2,6,21/09/2015,2,16:25,324,E10000007,6,0,1,30,1,4,5,339,0,0,1,1,2,0,0,1,1,E01019662
2015300015943,443010,372600,-1.356880,53.248681,30,2,3,3,23/09/2015,4,11:15,322,E10000007,5,40,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019549
2015300015947,427640,367460,-1.587661,53.203499,30,3,2,1,23/09/2015,4,17:54,329,E10000007,5,21,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019606
2015300015953,433300,319990,-1.507801,52.776476,30,3,2,2,24/09/2015,5,08:20,328,E10000007,5,84,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019842
2015300015954,444820,358740,-1.331695,53.123954,30,3,2,1,24/09/2015,5,10:30,321,E10000007,1,1,3,70,0,-1,-1,0,0,0,1,1,1,4,0,2,1,E01019480
2015300015955,442120,338050,-1.374733,52.938200,30,3,3,3,24/09/2015,5,10:40,324,E10000007,3,6096,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01019704
2015300015957,434850,335900,-1.483130,52.919394,30,2,1,1,23/09/2015,4,17:20,323,E06000015,3,601,6,30,6,2,3,601,0,5,1,1,1,0,0,1,1,E01013479
2015300015958,437450,332900,-1.444808,52.892253,30,3,3,1,24/09/2015,5,12:30,323,E06000015,3,5111,3,60,6,2,6,0,2,1,1,1,1,0,0,1,2,E01013472
2015300015959,399880,385400,-2.003267,53.365469,30,3,2,1,24/09/2015,5,17:10,325,E10000007,4,6101,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01019748
2015300015961,437850,330390,-1.439153,52.869662,30,3,1,1,23/09/2015,4,15:15,323,E06000015,3,514,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013515
2015300015962,434390,337280,-1.489826,52.931828,30,3,2,1,21/09/2015,2,12:10,323,E06000015,5,1,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013529
2015300015963,445250,356150,-1.325634,53.100638,30,3,2,1,24/09/2015,5,13:10,321,E10000007,3,38,1,60,1,2,4,6019,0,0,1,1,1,0,0,1,1,E01019517
2015300015966,415320,355680,-1.772660,53.098105,30,3,3,5,24/09/2015,5,12:40,329,E10000007,3,515,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019611
2015300015968,425320,347140,-1.623988,53.020962,30,3,1,1,24/09/2015,5,15:34,329,E10000007,3,517,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019616
2015300015969,437100,375130,-1.445152,53.271866,30,3,2,1,23/09/2015,4,08:15,322,E10000007,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019573
2015300015976,426060,380650,-1.610239,53.322138,30,3,1,1,25/09/2015,6,05:00,329,E10000007,3,6187,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01019614
2015300015977,434390,334460,-1.490123,52.906479,30,3,1,1,25/09/2015,6,17:35,323,E06000015,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013459
2015300015978,435370,349830,-1.473878,53.044574,30,3,3,1,25/09/2015,6,17:30,320,E10000007,6,0,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019416
2015300015979,432360,366610,-1.517087,53.195594,30,2,2,2,24/09/2015,5,09:30,327,E10000007,5,21,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01019769
2015300015980,442340,346160,-1.370402,53.011081,30,3,1,1,24/09/2015,5,21:00,320,E10000007,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01019464
2015300015985,442370,350570,-1.369377,53.050718,30,3,2,1,26/09/2015,7,12:08,320,E10000007,5,326,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01019420
2015300015988,429620,356970,-1.558986,53.109102,30,2,2,1,26/09/2015,7,13:00,329,E10000007,3,6,6,40,3,2,3,5012,0,5,1,1,1,0,0,2,1,E01019619
2015300015991,403570,394090,-1.947720,53.443569,30,3,1,1,25/09/2015,6,15:15,325,E10000007,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019739
2015300016001,433510,336250,-1.503023,52.922625,30,3,2,1,27/09/2015,1,14:00,323,E06000015,5,13,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013550
2015300016003,412080,399560,-1.819393,53.492611,30,3,3,1,27/09/2015,1,15:55,325,E10000007,3,628,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019763
2015300016004,432270,337290,-1.521363,52.932049,30,3,2,2,27/09/2015,1,17:26,323,E06000015,3,52,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013553
2015300016005,406500,373930,-1.904015,53.262331,30,3,2,2,27/09/2015,1,19:10,325,E10000007,3,6,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01019710
2015300016007,445160,340310,-1.329190,52.958268,30,2,2,1,28/09/2015,2,04:40,324,E10000007,3,6096,6,30,6,4,6,0,0,0,4,7,1,0,0,1,1,E01019667
2015300016008,433340,343320,-1.504826,52.986187,30,2,2,1,27/09/2015,1,12:20,320,E10000007,4,5023,6,50,8,4,6,0,0,0,1,1,1,0,0,2,1,E01019425
2015300016009,433850,336740,-1.497915,52.927008,30,2,2,2,28/09/2015,2,08:57,323,E06000015,3,52,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013547
2015300016010,427500,372160,-1.589353,53.245753,30,2,2,4,28/09/2015,2,08:25,329,E10000007,3,619,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019606
2015300016018,446530,332600,-1.309900,52.888849,30,3,2,1,28/09/2015,2,15:40,324,E10000007,5,165,6,60,0,-1,-1,0,0,0,1,1,1,5,0,2,1,E01019643
2015300016019,421600,375820,-1.677520,53.278923,30,3,2,1,27/09/2015,1,11:50,329,E10000007,3,623,6,50,0,-1,-1,0,0,0,1,9,1,4,0,2,2,E01019604
2015300016022,428970,333430,-1.570798,52.897539,30,3,2,1,28/09/2015,2,13:24,328,E10000007,3,516,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019839
2015300016023,428950,355430,-1.569133,53.095296,30,3,1,1,27/09/2015,1,20:40,329,E10000007,4,5036,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01019634
2015300016024,434730,335360,-1.484972,52.914547,30,2,3,1,10/09/2015,5,17:15,323,E06000015,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013456
2015300016025,435430,336840,-1.474402,52.927805,30,3,2,1,29/09/2015,3,17:06,323,E06000015,5,16,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013523
2015300016030,436020,334870,-1.465844,52.910058,30,3,3,1,28/09/2015,2,15:20,323,E06000015,3,514,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013486
2015300016033,438230,373870,-1.428360,53.260461,30,3,4,1,29/09/2015,3,18:15,322,E10000007,3,61,1,60,1,4,3,61,0,0,1,1,1,0,0,1,1,E01019574
2015300016034,446460,342290,-1.309556,52.975955,30,3,1,1,29/09/2015,3,19:49,324,E10000007,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01019672
2015300016035,429250,316830,-1.568117,52.748303,30,3,2,1,29/09/2015,3,16:35,328,E10000007,5,180,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019872
2015300016039,435190,335710,-1.478094,52.917664,30,3,2,1,30/09/2015,4,10:54,323,E06000015,3,601,1,30,1,2,5,100,0,4,1,1,1,0,0,1,1,E01013480
2015300016040,438280,371250,-1.427925,53.236908,30,3,2,1,23/09/2015,4,11:20,322,E10000007,6,0,2,30,0,-1,-1,0,0,0,1,9,1,0,0,1,2,E01033387
2015300016041,446970,341460,-1.302081,52.968450,30,3,2,1,30/09/2015,4,11:40,324,E10000007,5,339,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01019690
2015300016042,442200,354410,-1.371411,53.085247,30,3,2,1,29/09/2015,3,06:30,320,E10000007,6,0,6,30,8,4,6,0,0,0,1,7,1,0,0,1,1,E01019471
2015300016045,438140,339490,-1.433780,52.951441,30,2,2,1,30/09/2015,4,16:12,324,E10000007,3,608,6,40,3,4,5,16,0,0,1,1,1,0,0,2,2,E01019671
2015300016047,437790,335810,-1.439417,52.918386,30,2,2,1,30/09/2015,4,19:58,323,E06000015,6,0,7,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013509
2015300016051,448300,334400,-1.283329,52.904873,30,3,2,1,30/09/2015,4,09:00,324,E10000007,5,343,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,E01019652
2015300016052,438540,334000,-1.428477,52.902064,30,3,2,1,01/10/2015,5,08:12,323,E06000015,3,5111,3,50,5,4,3,5111,0,0,1,1,1,0,0,1,1,E01013477
2015300016055,442990,372620,-1.357177,53.248862,30,2,1,2,01/10/2015,5,08:48,322,E10000007,5,40,6,60,0,-1,-1,0,0,0,1,1,2,7,0,2,1,E01019549
2015300016057,444030,356260,-1.343838,53.101729,30,3,2,1,23/09/2015,4,22:50,321,E10000007,5,127,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01019516
2015300016067,439570,335580,-1.412973,52.916191,30,3,2,2,30/09/2015,4,08:56,323,E06000015,3,52,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013595
2015300016068,429590,330490,-1.561848,52.871077,30,3,2,1,01/10/2015,5,19:05,328,E10000007,3,38,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01019839
2015300016069,437920,337630,-1.437272,52.934737,30,3,2,1,01/10/2015,5,15:05,323,E06000015,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013505
2015300016070,430780,334220,-1.543819,52.904540,30,3,3,1,28/09/2015,2,17:00,323,E06000015,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01013562
2015300016071,435000,335440,-1.480949,52.915249,30,3,1,1,27/09/2015,1,17:30,323,E06000015,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013480
2015300016072,438680,346920,-1.424858,53.018188,30,3,1,1,06/09/2015,1,04:41,320,E10000007,5,88,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01019448
2015300016074,405340,380270,-1.921301,53.319332,30,3,2,1,01/10/2015,5,13:20,325,E10000007,5,44,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01019721
2015300016077,445690,346910,-1.320370,53.017548,30,3,2,1,02/10/2015,6,14:05,320,E10000007,3,610,7,30,1,4,3,608,0,0,1,1,1,0,0,2,1,E01019453
2015300016080,435800,334180,-1.469191,52.903870,30,3,2,1,02/10/2015,6,18:10,323,E06000015,6,0,6,30,3,4,6,0,0,0,1,1,1,0,2,1,1,E01013487
